date,home_id,home_team,away_id,away_team,home_score,away_score,tournament,city,country,neutral
17/06/1980,45,Netherlands,,Czechoslovakia,1,1,UEFA Euro,Milan,Italy,TRUE
18/06/1980,17,Australia,,Northern Ireland,1,2,Friendly,Adelaide,Australia,FALSE
18/06/1980,,Hong Kong,9,Japan,0,2,Guangzhou International Friendship Tournament,Guangzhou,China,TRUE
18/06/1980,,Italy,28,Belgium,0,0,UEFA Euro,Rome,Italy,FALSE
18/06/1980,3,Spain,11,England,1,2,UEFA Euro,Naples,Italy,TRUE
18/06/1980,21,Sweden,,Israel,1,1,FIFA World Cup qualification,Solna,Sweden,FALSE
22/06/1980,28,Belgium,2,Germany,1,2,UEFA Euro,Rome,Italy,TRUE
22/06/1980,,Poland,43,Iraq,3,0,Friendly,Warsaw,Poland,FALSE
22/06/1980,27,Senegal,29,Morocco,0,1,FIFA World Cup qualification,Dakar,Senegal,FALSE
24/06/1980,7,Brazil,,Chile,2,1,Friendly,Belo Horizonte,Brazil,FALSE
25/06/1980,39,DR Congo,,Congo,1,2,Friendly,Kinshasa,ZaÃ¯re,FALSE
27/06/1980,39,DR Congo,,Gabon,1,1,Friendly,Kinshasa,ZaÃ¯re,FALSE
29/06/1980,7,Brazil,,Poland,1,1,Friendly,SÃ£o Paulo,Brazil,FALSE
29/06/1980,25,Tunisia,,Nigeria,2,0,FIFA World Cup qualification,Tunis,Tunisia,FALSE
02/07/1980,,Mauritania,27,Senegal,1,3,Friendly,Nouakchott,Mauritania,FALSE
02/07/1980,37,Panama,,Guatemala,0,2,CONCACAF Championship qualification,Panama City,Panama,FALSE
06/07/1980,29,Morocco,27,Senegal,0,0,FIFA World Cup qualification,Casablanca,Morocco,FALSE
09/07/1980,31,Colombia,,Poland,1,4,Friendly,BogotÃ¡,Colombia,FALSE
12/07/1980,,Nigeria,25,Tunisia,2,0,FIFA World Cup qualification,Lagos,Nigeria,FALSE
13/07/1980,39,DR Congo,,Mozambique,5,2,FIFA World Cup qualification,Kinshasa,ZaÃ¯re,FALSE
14/07/1980,46,Norway,,Iceland,3,1,Friendly,Oslo,Norway,FALSE
17/07/1980,21,Sweden,,Iceland,1,1,Friendly,Halmstad,Sweden,FALSE
18/07/1980,1,Uruguay,,Peru,0,0,Friendly,Montevideo,Uruguay,FALSE
27/07/1980,,Mozambique,39,DR Congo,1,2,FIFA World Cup qualification,Maputo,Mozambique,FALSE
30/07/1980,37,Panama,,Honduras,0,2,CONCACAF Championship qualification,Panama City,Panama,FALSE
01/08/1980,34,Haiti,,Trinidad and Tobago,2,0,CONCACAF Championship qualification,Port-au-Prince,Haiti,FALSE
05/08/1980,,United Arab Emirates,35,Iran,0,2,Friendly,Al Ain,United Arab Emirates,FALSE
07/08/1980,,United Arab Emirates,35,Iran,0,3,Friendly,Abu Dhabi,United Arab Emirates,FALSE
10/08/1980,37,Panama,,Costa Rica,1,1,CONCACAF Championship qualification,Panama City,Panama,FALSE
17/08/1980,,Trinidad and Tobago,34,Haiti,1,0,CONCACAF Championship qualification,San Fernando,Trinidad and Tobago,FALSE
20/08/1980,,Hungary,21,Sweden,2,0,Friendly,Budapest,Hungary,FALSE
20/08/1980,18,New Zealand,10,Mexico,4,0,Friendly,Auckland,New Zealand,FALSE
21/08/1980,46,Norway,,Finland,6,1,Nordic Championship,Oslo,Norway,FALSE
21/08/1980,1,Uruguay,,Chile,0,0,Friendly,Montevideo,Uruguay,FALSE
23/08/1980,13,South Korea,,Malaysia,2,0,Korea Cup,Seoul,South Korea,FALSE
24/08/1980,17,Australia,10,Mexico,2,2,Friendly,Sydney,Australia,FALSE
24/08/1980,37,Panama,,El Salvador,1,3,CONCACAF Championship qualification,Panama City,Panama,FALSE
25/08/1980,13,South Korea,,Indonesia,3,0,Korea Cup,Chuncheon,South Korea,FALSE
26/08/1980,17,Australia,10,Mexico,1,1,Friendly,Melbourne,Australia,FALSE
26/08/1980,,Bolivia,4,Paraguay,1,1,Copa Paz del Chaco,La Paz,Bolivia,FALSE
27/08/1980,7,Brazil,1,Uruguay,1,0,Friendly,Fortaleza,Brazil,FALSE
27/08/1980,13,South Korea,,Thailand,4,0,Korea Cup,Daejeon,South Korea,FALSE
27/08/1980,19,Switzerland,,Denmark,1,1,Friendly,Lausanne,Switzerland,FALSE
28/08/1980,,Bolivia,4,Paraguay,1,3,Friendly,Santa Cruz,Bolivia,FALSE
29/08/1980,13,South Korea,,Bahrain,5,0,Korea Cup,Gwangju,South Korea,FALSE
30/08/1980,,Fiji,10,Mexico,0,2,Friendly,Suva,Fiji,FALSE
02/09/1980,13,South Korea,,Indonesia,2,0,Korea Cup,Seoul,South Korea,FALSE
02/09/1980,,Tahiti,10,Mexico,0,1,Friendly,Pirae,Tahiti,FALSE
09/09/1980,,Singapore,13,South Korea,0,2,Friendly,Kallang,Singapore,FALSE
10/09/1980,11,England,46,Norway,4,0,FIFA World Cup qualification,London,England,FALSE
10/09/1980,,Republic of Ireland,45,Netherlands,2,1,FIFA World Cup qualification,Dublin,Republic of Ireland,FALSE
10/09/1980,21,Sweden,47,Scotland,0,1,FIFA World Cup qualification,Solna,Sweden,FALSE
10/09/1980,19,Switzerland,2,Germany,2,3,Friendly,Bern,Switzerland,FALSE
12/09/1980,34,Haiti,48,CuraÃ§ao,1,0,CONCACAF Championship qualification,Port-au-Prince,Haiti,FALSE
15/09/1980,33,Canada,18,New Zealand,4,0,Friendly,Vancouver,Canada,FALSE
16/09/1980,,Malaysia,13,South Korea,1,1,AFC Asian Cup,Kuwait City,Kuwait,TRUE
17/09/1980,33,Canada,18,New Zealand,3,0,Friendly,Edmonton,Canada,FALSE
17/09/1980,35,Iran,,Syria,0,0,AFC Asian Cup,Kuwait City,Kuwait,TRUE
17/09/1980,41,Qatar,,United Arab Emirates,2,1,AFC Asian Cup,Kuwait City,Kuwait,TRUE
18/09/1980,5,Argentina,,Chile,2,2,Friendly,Mendoza,Argentina,FALSE
18/09/1980,4,Paraguay,,Bolivia,2,1,Copa Paz del Chaco,AsunciÃ³n,Paraguay,FALSE
19/09/1980,41,Qatar,13,South Korea,0,2,AFC Asian Cup,Kuwait City,Kuwait,TRUE
20/09/1980,,China,35,Iran,2,2,AFC Asian Cup,Kuwait City,Kuwait,TRUE
21/09/1980,,Kuwait,13,South Korea,0,3,AFC Asian Cup,Kuwait City,Kuwait,FALSE
22/09/1980,,Bangladesh,35,Iran,0,7,AFC Asian Cup,Kuwait City,Kuwait,TRUE
23/09/1980,,Malaysia,41,Qatar,1,1,AFC Asian Cup,Kuwait City,Kuwait,TRUE
24/09/1980,,Bulgaria,21,Sweden,2,3,Friendly,Burgas,Bulgaria,FALSE
24/09/1980,,Finland,30,Austria,0,2,FIFA World Cup qualification,Helsinki,Finland,FALSE
24/09/1980,,Hungary,3,Spain,2,2,Friendly,Budapest,Hungary,FALSE
24/09/1980,35,Iran,,North Korea,3,2,AFC Asian Cup,Kuwait City,Kuwait,TRUE
24/09/1980,,Italy,8,Portugal,3,1,Friendly,Genoa,Italy,FALSE
24/09/1980,13,South Korea,,United Arab Emirates,4,1,AFC Asian Cup,Kuwait City,Kuwait,TRUE
24/09/1980,46,Norway,,Romania,1,1,FIFA World Cup qualification,Oslo,Norway,FALSE
24/09/1980,26,Turkey,,Iceland,1,3,FIFA World Cup qualification,Ä°zmir,Turkey,FALSE
25/09/1980,,Kuwait,41,Qatar,4,0,AFC Asian Cup,Kuwait City,Kuwait,FALSE
25/09/1980,4,Paraguay,7,Brazil,1,2,Friendly,AsunciÃ³n,Paraguay,FALSE
28/09/1980,13,South Korea,,North Korea,2,1,AFC Asian Cup,Kuwait City,Kuwait,TRUE
28/09/1980,,Kuwait,35,Iran,2,1,AFC Asian Cup,Kuwait City,Kuwait,FALSE
28/09/1980,26,Turkey,,Northern Cyprus,5,0,Friendly,Ä°zmir,Turkey,FALSE
29/09/1980,35,Iran,,North Korea,3,0,AFC Asian Cup,Kuwait City,Kuwait,TRUE
30/09/1980,,Kuwait,13,South Korea,3,0,AFC Asian Cup,Kuwait City,Kuwait,FALSE
30/09/1980,,Northern Cyprus,24,Saudi Arabia,0,2,Friendly,Ä°zmir,Turkey,TRUE
01/10/1980,26,Turkey,,Libya,1,2,Friendly,Ä°zmir,Turkey,FALSE
03/10/1980,26,Turkey,24,Saudi Arabia,3,0,Friendly,Ä°zmir,Turkey,FALSE
04/10/1980,,Libya,24,Saudi Arabia,2,0,Friendly,Ä°zmir,Turkey,TRUE
04/10/1980,,Luxembourg,12,United States,0,2,Friendly,Luxembourg,Luxembourg,FALSE
05/10/1980,,El Salvador,37,Panama,4,1,CONCACAF Championship qualification,San Salvador,El Salvador,FALSE
07/10/1980,8,Portugal,12,United States,1,1,Friendly,Lisbon,Portugal,FALSE
08/10/1980,30,Austria,,Hungary,3,1,Friendly,Vienna,Austria,FALSE
09/10/1980,5,Argentina,,Bulgaria,2,0,Friendly,Buenos Aires,Argentina,FALSE
11/10/1980,,Cyprus,14,France,0,7,FIFA World Cup qualification,Limassol,Cyprus,FALSE
11/10/1980,45,Netherlands,2,Germany,1,1,Friendly,Eindhoven,Netherlands,FALSE
12/10/1980,5,Argentina,,Poland,2,1,Friendly,Buenos Aires,Argentina,FALSE
15/10/1980,5,Argentina,,Czechoslovakia,1,0,Friendly,Buenos Aires,Argentina,FALSE
15/10/1980,,German DR,3,Spain,0,0,Friendly,Leipzig,German DR,FALSE
15/10/1980,,Republic of Ireland,28,Belgium,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,FALSE
15/10/1980,,Northern Ireland,21,Sweden,3,0,FIFA World Cup qualification,Belfast,Northern Ireland,FALSE
15/10/1980,,Romania,11,England,2,1,FIFA World Cup qualification,Bucharest,Romania,FALSE
15/10/1980,47,Scotland,8,Portugal,0,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE
15/10/1980,,Wales,26,Turkey,4,0,FIFA World Cup qualification,Cardiff,Wales,FALSE
15/10/1980,13,South Korea,18,New Zealand,1,2,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
16/10/1980,13,South Korea,,Indonesia,1,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
17/10/1980,29,Morocco,,Thailand,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
18/10/1980,13,South Korea,,Kuwait,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
18/10/1980,33,Canada,10,Mexico,1,1,CONCACAF Championship qualification,Toronto,Canada,FALSE
19/10/1980,,Kuwait,18,New Zealand,1,5,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
20/10/1980,,Myanmar,29,Morocco,2,2,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
20/10/1980,13,South Korea,29,Morocco,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
21/10/1980,,Indonesia,18,New Zealand,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
22/10/1980,,Malaysia,13,South Korea,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE
23/10/1980,13,South Korea,,Thailand,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
24/10/1980,,Myanmar,18,New Zealand,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
25/10/1980,12,United States,33,Canada,0,0,CONCACAF Championship qualification,Fort Lauderdale,United States,FALSE
26/10/1980,29,Morocco,18,New Zealand,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
27/10/1980,,Kuwait,29,Morocco,0,3,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
28/10/1980,14,France,,Republic of Ireland,2,0,FIFA World Cup qualification,Paris,France,FALSE
28/10/1980,18,New Zealand,,Thailand,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
29/10/1980,,Indonesia,29,Morocco,0,2,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
29/10/1980,19,Switzerland,46,Norway,1,2,FIFA World Cup qualification,Bern,Switzerland,FALSE
30/10/1980,,Malaysia,18,New Zealand,2,0,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE
30/10/1980,,Myanmar,13,South Korea,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
30/10/1980,7,Brazil,4,Paraguay,6,0,Friendly,GoiÃ¢nia,Brazil,FALSE
01/11/1980,33,Canada,12,United States,2,1,CONCACAF Championship qualification,Vancouver,Canada,FALSE
02/11/1980,,Malaysia,29,Morocco,1,2,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE
05/11/1980,,Costa Rica,37,Panama,2,0,CONCACAF Championship qualification,San JosÃ©,Costa Rica,FALSE
09/11/1980,,Bolivia,1,Uruguay,1,3,Friendly,Cochabamba,Bolivia,FALSE
09/11/1980,,Honduras,33,Canada,2,0,Friendly,Tegucigalpa,Honduras,FALSE
09/11/1980,10,Mexico,12,United States,5,1,CONCACAF Championship qualification,Mexico City,Mexico,FALSE
09/11/1980,27,Senegal,,Mauritania,3,0,Friendly,Dakar,Senegal,FALSE
09/11/1980,,Trinidad and Tobago,48,CuraÃ§ao,0,0,CONCACAF Championship qualification,Port of Spain,Trinidad and Tobago,FALSE
11/11/1980,,Greece,17,Australia,3,3,Friendly,Athens,Greece,FALSE
11/11/1980,,Guatemala,33,Canada,0,1,Friendly,Guatemala City,Guatemala,FALSE
12/11/1980,,Israel,21,Sweden,0,0,FIFA World Cup qualification,Ramat Gan,Israel,FALSE
12/11/1980,,Peru,1,Uruguay,1,1,Friendly,Lima,Peru,FALSE
12/11/1980,3,Spain,,Poland,1,2,Friendly,Barcelona,Spain,FALSE
15/11/1980,30,Austria,,Albania,5,0,FIFA World Cup qualification,Vienna,Austria,FALSE
16/11/1980,,Guatemala,37,Panama,5,0,CONCACAF Championship qualification,Guatemala City,Guatemala,FALSE
16/11/1980,,Madagascar,39,DR Congo,1,1,FIFA World Cup qualification,Antananarivo,Madagascar,FALSE
16/11/1980,10,Mexico,33,Canada,1,1,CONCACAF Championship qualification,Mexico City,Mexico,FALSE
16/11/1980,29,Morocco,,Zambia,2,0,FIFA World Cup qualification,Fez,Morocco,FALSE
17/11/1980,27,Senegal,,Sierra Leone,2,0,African Cup of Nations qualification,Dakar,Senegal,FALSE
19/11/1980,28,Belgium,45,Netherlands,1,0,FIFA World Cup qualification,Brussels,Belgium,FALSE
19/11/1980,11,England,19,Switzerland,2,1,FIFA World Cup qualification,London,England,FALSE
19/11/1980,2,Germany,14,France,4,1,Friendly,Hanover,Germany,FALSE
19/11/1980,,Poland,16,Algeria,5,1,Friendly,KrakÃ³w,Poland,FALSE
19/11/1980,8,Portugal,,Northern Ireland,1,0,FIFA World Cup qualification,Lisbon,Portugal,FALSE
23/11/1980,,Guinea,39,DR Congo,2,1,Friendly,Conakry,Guinea,FALSE
23/11/1980,12,United States,10,Mexico,2,1,CONCACAF Championship qualification,Fort Lauderdale,United States,FALSE
29/11/1980,48,CuraÃ§ao,,Trinidad and Tobago,0,0,CONCACAF Championship qualification,Willemstad,CuraÃ§ao,FALSE
30/11/1980,,Sierra Leone,27,Senegal,1,2,African Cup of Nations qualification,Freetown,Sierra Leone,FALSE
30/11/1980,,Zambia,29,Morocco,2,0,FIFA World Cup qualification,Lusaka,Zambia,FALSE
02/12/1980,,Israel,17,Australia,0,1,Friendly,Beer Sheva,Israel,FALSE
03/12/1980,,Bulgaria,2,Germany,1,3,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
03/12/1980,,Czechoslovakia,26,Turkey,2,0,FIFA World Cup qualification,Prague,Czechoslovakia,FALSE
04/12/1980,5,Argentina,,Russia,1,1,Friendly,Mar del Plata,Argentina,FALSE
05/12/1980,,Hong Kong,17,Australia,1,0,Friendly,So Kon Po,Hong Kong,FALSE
06/12/1980,,Albania,30,Austria,0,1,FIFA World Cup qualification,Tirana,Albania,FALSE
07/12/1980,,Indonesia,17,Australia,1,1,Friendly,Jakarta,Indonesia,FALSE
08/12/1980,1,Uruguay,,Finland,6,0,Friendly,Montevideo,Uruguay,FALSE
11/12/1980,1,Uruguay,,Bolivia,5,0,Friendly,Maldonado,Uruguay,FALSE
12/12/1980,16,Algeria,,Sudan,2,0,FIFA World Cup qualification,Constantine,Algeria,FALSE
12/12/1980,48,CuraÃ§ao,34,Haiti,1,1,CONCACAF Championship qualification,Willemstad,CuraÃ§ao,FALSE
12/12/1980,24,Saudi Arabia,,Indonesia,8,0,Friendly,Riyadh,Saudi Arabia,FALSE
14/12/1980,,Honduras,37,Panama,5,0,CONCACAF Championship qualification,Tegucigalpa,Honduras,FALSE
14/12/1980,24,Saudi Arabia,,Indonesia,3,0,Friendly,Jeddah,Saudi Arabia,FALSE
16/12/1980,5,Argentina,19,Switzerland,5,0,Friendly,CÃ³rdoba,Argentina,FALSE
17/12/1980,8,Portugal,,Israel,3,0,FIFA World Cup qualification,Lisbon,Portugal,FALSE
18/12/1980,1,Uruguay,19,Switzerland,4,0,Friendly,Montevideo,Uruguay,FALSE
21/12/1980,7,Brazil,19,Switzerland,2,0,Friendly,CuiabÃ¡,Brazil,FALSE
21/12/1980,39,DR Congo,,Madagascar,3,2,FIFA World Cup qualification,Kinshasa,ZaÃ¯re,FALSE
21/12/1980,,Cyprus,28,Belgium,0,2,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
22/12/1980,,Singapore,9,Japan,0,1,FIFA World Cup qualification,So Kon Po,Hong Kong,TRUE
26/12/1980,,China,9,Japan,1,0,FIFA World Cup qualification,So Kon Po,Hong Kong,TRUE
28/12/1980,9,Japan,,Macau,3,0,FIFA World Cup qualification,So Kon Po,Hong Kong,TRUE
28/12/1980,,Sudan,16,Algeria,1,1,FIFA World Cup qualification,Khartoum,Sudan,FALSE
30/12/1980,,North Korea,9,Japan,1,0,FIFA World Cup qualification,So Kon Po,Hong Kong,TRUE
30/12/1980,1,Uruguay,45,Netherlands,2,0,Mundialito,Montevideo,Uruguay,FALSE
01/01/1981,5,Argentina,2,Germany,2,1,Mundialito,Montevideo,Uruguay,TRUE
03/01/1981,1,Uruguay,,Italy,2,0,Mundialito,Montevideo,Uruguay,FALSE
04/01/1981,5,Argentina,7,Brazil,1,1,Mundialito,Montevideo,Uruguay,TRUE
06/01/1981,45,Netherlands,,Italy,1,1,Mundialito,Montevideo,Uruguay,TRUE
07/01/1981,7,Brazil,2,Germany,4,1,Mundialito,Montevideo,Uruguay,TRUE
10/01/1981,1,Uruguay,7,Brazil,2,1,Mundialito,Montevideo,Uruguay,FALSE
11/01/1981,48,CuraÃ§ao,,Venezuela,3,1,Friendly,Willemstad,CuraÃ§ao,FALSE
11/01/1981,25,Tunisia,41,Qatar,4,0,Friendly,Tunis,Tunisia,FALSE
18/01/1981,,Venezuela,48,CuraÃ§ao,1,0,Friendly,Valencia,Venezuela,FALSE
20/01/1981,10,Mexico,,Bulgaria,1,1,Friendly,Mexico City,Mexico,FALSE
27/01/1981,20,Ecuador,,Bulgaria,1,3,Friendly,Quito,Ecuador,FALSE
01/02/1981,31,Colombia,7,Brazil,1,1,Friendly,BogotÃ¡,Colombia,FALSE
03/02/1981,38,Cape Verde,27,Senegal,0,1,AmÃ­lcar Cabral Cup,Bamako,Mali,TRUE
05/02/1981,,Guinea-Bissau,27,Senegal,0,1,AmÃ­lcar Cabral Cup,Bamako,Mali,TRUE
06/02/1981,42,Jordan,43,Iraq,0,2,Friendly,Amman,Jordan,FALSE
07/02/1981,38,Cape Verde,,Guinea-Bissau,3,0,AmÃ­lcar Cabral Cup,Bamako,Mali,TRUE
08/02/1981,42,Jordan,43,Iraq,0,2,Friendly,Amman,Jordan,FALSE
08/02/1981,,Malaysia,9,Japan,1,0,Friendly,Kuantan,Malaysia,FALSE
08/02/1981,,Venezuela,7,Brazil,0,1,FIFA World Cup qualification,Caracas,Venezuela,FALSE
09/02/1981,,Mali,38,Cape Verde,2,0,AmÃ­lcar Cabral Cup,Bamako,Mali,FALSE
10/02/1981,,Guinea,27,Senegal,1,0,AmÃ­lcar Cabral Cup,Bamako,Mali,TRUE
10/02/1981,,Malaysia,9,Japan,1,1,Friendly,Kuala Lumpur,Malaysia,FALSE
11/02/1981,10,Mexico,13,South Korea,4,0,Friendly,Mexico City,Mexico,FALSE
12/02/1981,38,Cape Verde,27,Senegal,1,5,AmÃ­lcar Cabral Cup,Bamako,Mali,TRUE
14/02/1981,20,Ecuador,7,Brazil,0,6,Friendly,Quito,Ecuador,FALSE
14/02/1981,,Oman,42,Jordan,0,1,Friendly,Muscat,Oman,FALSE
15/02/1981,29,Morocco,,Syria,3,0,Friendly,Fez,Morocco,FALSE
16/02/1981,,Oman,42,Jordan,0,2,Friendly,Muscat,Oman,FALSE
17/02/1981,,Singapore,9,Japan,0,1,Friendly,Kallang,Singapore,FALSE
18/02/1981,28,Belgium,,Cyprus,3,2,FIFA World Cup qualification,Brussels,Belgium,FALSE
18/02/1981,3,Spain,14,France,1,0,Friendly,Madrid,Spain,FALSE
19/02/1981,,Singapore,9,Japan,0,0,Friendly,Kallang,Singapore,FALSE
22/02/1981,,Bolivia,7,Brazil,1,2,FIFA World Cup qualification,La Paz,Bolivia,FALSE
22/02/1981,45,Netherlands,,Cyprus,3,0,FIFA World Cup qualification,Groningen,Netherlands,FALSE
24/02/1981,,Indonesia,9,Japan,2,0,Friendly,Jakarta,Indonesia,FALSE
25/02/1981,,Israel,47,Scotland,0,1,FIFA World Cup qualification,Ramat Gan,Israel,FALSE
27/02/1981,,Bahrain,42,Jordan,1,0,Friendly,Manama,Bahrain,FALSE
28/02/1981,46,Norway,21,Sweden,2,4,Friendly,Lahti,Finland,TRUE
01/03/1981,,Finland,21,Sweden,2,1,Friendly,Lahti,Finland,FALSE
05/03/1981,,Bahrain,25,Tunisia,0,3,Friendly,Manama,Bahrain,FALSE
08/03/1981,9,Japan,13,South Korea,0,1,Friendly,Tokyo,Japan,FALSE
08/03/1981,29,Morocco,43,Iraq,1,1,Friendly,Rabat,Morocco,FALSE
08/03/1981,24,Saudi Arabia,25,Tunisia,1,2,Friendly,Riyadh,Saudi Arabia,FALSE
10/03/1981,,Chile,31,Colombia,1,0,Friendly,Santiago,Chile,FALSE
11/03/1981,24,Saudi Arabia,42,Jordan,2,1,Friendly,Riyadh,Saudi Arabia,FALSE
14/03/1981,7,Brazil,,Chile,2,1,Friendly,RibeirÃ£o Preto,Brazil,FALSE
15/03/1981,4,Paraguay,31,Colombia,0,2,Friendly,AsunciÃ³n,Paraguay,FALSE
18/03/1981,41,Qatar,43,Iraq,0,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,TRUE
19/03/1981,31,Colombia,,Chile,1,2,Friendly,BogotÃ¡,Colombia,FALSE
21/03/1981,24,Saudi Arabia,43,Iraq,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
22/03/1981,7,Brazil,,Bolivia,3,1,FIFA World Cup qualification,Rio de Janeiro,Brazil,FALSE
22/03/1981,29,Morocco,,Liberia,3,1,African Cup of Nations qualification,Rabat,Morocco,FALSE
22/03/1981,41,Qatar,,Bahrain,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,TRUE
24/03/1981,,Czechoslovakia,19,Switzerland,0,1,Friendly,Bratislava,Czechoslovakia,FALSE
24/03/1981,24,Saudi Arabia,,Syria,2,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
25/03/1981,28,Belgium,,Republic of Ireland,1,0,FIFA World Cup qualification,Brussels,Belgium,FALSE
25/03/1981,11,England,3,Spain,1,2,Friendly,London,England,FALSE
25/03/1981,43,Iraq,,Bahrain,2,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,TRUE
25/03/1981,45,Netherlands,14,France,1,0,FIFA World Cup qualification,Rotterdam,Netherlands,FALSE
25/03/1981,47,Scotland,,Northern Ireland,1,1,FIFA World Cup qualification,Glasgow,Scotland,FALSE
25/03/1981,27,Senegal,,Guinea,0,1,Friendly,Dakar,Senegal,FALSE
25/03/1981,26,Turkey,,Wales,0,1,FIFA World Cup qualification,Ankara,Turkey,FALSE
27/03/1981,41,Qatar,,Syria,2,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,TRUE
28/03/1981,24,Saudi Arabia,,Bahrain,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
29/03/1981,7,Brazil,,Venezuela,5,0,FIFA World Cup qualification,GoiÃ¢nia,Brazil,FALSE
30/03/1981,43,Iraq,,Syria,2,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,TRUE
31/03/1981,24,Saudi Arabia,41,Qatar,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
01/04/1981,,Albania,2,Germany,0,2,FIFA World Cup qualification,Tirana,Albania,FALSE
03/04/1981,16,Algeria,27,Senegal,2,0,Friendly,Oran,Algeria,FALSE
04/04/1981,,Kenya,32,Egypt,3,5,African Cup of Nations qualification,Nairobi,Kenya,FALSE
04/04/1981,,Liberia,29,Morocco,0,5,African Cup of Nations qualification,Monrovia,Liberia,FALSE
05/04/1981,39,DR Congo,,Mozambique,2,1,African Cup of Nations qualification,Kinshasa,ZaÃ¯re,FALSE
10/04/1981,16,Algeria,,Mali,5,1,African Cup of Nations qualification,Oran,Algeria,FALSE
11/04/1981,6,Ghana,,Congo,1,1,African Cup of Nations qualification,Accra,Ghana,FALSE
12/04/1981,39,DR Congo,,Cameroon,1,0,FIFA World Cup qualification,Kinshasa,ZaÃ¯re,FALSE
12/04/1981,25,Tunisia,27,Senegal,1,0,African Cup of Nations qualification,Tunis,Tunisia,FALSE
15/04/1981,8,Portugal,,Bulgaria,1,1,Friendly,Porto,Portugal,FALSE
15/04/1981,3,Spain,,Hungary,0,3,Friendly,Valencia,Spain,FALSE
15/04/1981,26,Turkey,,Czechoslovakia,0,3,FIFA World Cup qualification,Istanbul,Turkey,FALSE
18/04/1981,32,Egypt,,Kenya,2,0,African Cup of Nations qualification,Cairo,Egypt,FALSE
19/04/1981,,Mali,16,Algeria,3,0,African Cup of Nations qualification,Bamako,Mali,FALSE
19/04/1981,,Mozambique,39,DR Congo,3,3,African Cup of Nations qualification,Maputo,Mozambique,FALSE
21/04/1981,13,South Korea,,Malaysia,2,1,FIFA World Cup qualification,Kuwait City,Kuwait,TRUE
24/04/1981,13,South Korea,,Thailand,5,1,FIFA World Cup qualification,Kuwait City,Kuwait,TRUE
25/04/1981,18,New Zealand,17,Australia,3,3,FIFA World Cup qualification,Auckland,New Zealand,FALSE
26/04/1981,,Cameroon,39,DR Congo,6,1,FIFA World Cup qualification,Douala,Cameroon,FALSE
26/04/1981,,Congo,6,Ghana,0,1,African Cup of Nations qualification,Brazzaville,Congo,FALSE
26/04/1981,29,Morocco,32,Egypt,1,0,FIFA World Cup qualification,Casablanca,Morocco,FALSE
26/04/1981,27,Senegal,25,Tunisia,0,0,African Cup of Nations qualification,Dakar,Senegal,FALSE
28/04/1981,47,Scotland,,Israel,3,1,FIFA World Cup qualification,Glasgow,Scotland,FALSE
28/04/1981,19,Switzerland,,Hungary,2,2,FIFA World Cup qualification,Lucerne,Switzerland,FALSE
29/04/1981,,Bulgaria,46,Norway,1,0,Friendly,Pleven,Bulgaria,FALSE
29/04/1981,,Chile,1,Uruguay,1,2,Copa Juan Pinto DurÃ¡n,Santiago,Chile,FALSE
29/04/1981,,Cyprus,45,Netherlands,0,1,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
29/04/1981,11,England,,Romania,0,0,FIFA World Cup qualification,London,England,FALSE
29/04/1981,14,France,28,Belgium,3,2,FIFA World Cup qualification,Paris,France,FALSE
29/04/1981,2,Germany,30,Austria,2,0,FIFA World Cup qualification,Hamburg,Germany,FALSE
